name,SW,HMM,HD,HMM_corrected
VC_2710,D,D,1,D
VC_2711,NE,NE,0,NE
VC_2712,NE,NE,0,NE
VC_2713,NE,NE,0,NE
VC_2714,NE,NE,0,NE
VC_2715,NE,NE,0,NE
VC_2716,NE,NE,0,NE
VC_2717,NE,NE,0,NE
VC_2718,NE,NE,0,NE
VC_2719,NE,NE,0,NE
VC_2720,NE,NE,0,NE
VC_2721,NE,NE,0,NE
VC_2722,NE,NE,0,NE
VC_2723,NE,NE,0,NE
VC_2724,NE,S,0,S
VC_2725,D,S,1,S
VC_2726,D,S,1,S
VC_2727,D,S,1,S
VC_2728,n/a,S,1,S
VC_2729,NE,S,0,S
VC_2730,E,S,1,S
VC_2731,D,E,1,E
VC_2732,E,E,1,E
VC_2733,D,E,1,E
VC_2734,D,D,0,D
VC_2735,NE,NE,0,NE
VC_2736,NE,NE,0,NE
VC_2737,n/a,NE,0,NE
VC_2738,NE,NE,0,NE
VC_2739,NE,NE,0,NE
VC_2740,NE,NE,0,NE
VC_2741,NE,NE,0,NE
VC_2742,NE,NE,0,NE
VC_2743,NE,NE,0,NE
VC_2744,NE,NE,0,NE
VC_2745,NE,NE,0,NE
VC_2746,NE,NE,0,NE
VC_2747,NE,NE,0,NE
VC_2748,NE,NE,0,NE
VC_2749,NE,NE,0,NE
VC_2750,NE,NE,0,NE
VC_2751,NE,NE,0,NE
VC_2752,Duplicated Gene,,,Duplicated Gene
VC_2753,n/a,S,0,S
VC_2754,n/a,S,1,S
VC_2755,D,S,1,S
VC_2756,NE,NE,0,NE
VC_2757,NE,NE,0,NE
VC_2758,NE,NE,0,NE
VC_2759,NE,NE,0,NE
VC_2760,NE,NE,0,NE
VC_2761,NE,NE,0,NE
VC_2762,E,E,1,E
VC_2763,D,E,1,E
VC_2764,D,E,1,E
VC_2765,D,E,1,E
VC_2766,D,E,1,E
VC_2767,D,E,1,E
VC_2768,n/a,E,1,E
VC_2769,E,E,1,E
VC_2770,E,E,1,E
VC_2771,D,D,1,D
VC_2772,NE,NE,0,NE
VC_2773,NE,NE,0,NE
VC_2774,NE,NE,0,NE
VC_2775,NE,NE,0,NE
VC_A0001,n/a,NE,0,NE
VC_A0002,D,D,1,D
VC_A0003,NE,NE,0,NE
VC_A0004,n/a,NE,0,NE
VC_A0005,NE,NE,0,NE
VC_A0006,NE,NE,0,NE
VC_A0007,NE,NE,0,NE
VC_A0008,NE,NE,0,NE
VC_A0009,n/a,NE,0,NE
VC_A0010,NE,NE,0,NE
VC_A0011,NE,NE,0,NE
VC_A0012,n/a,NE,0,NE
VC_A0013,NE,NE,0,NE
VC_A0014,NE,NE,0,NE
VC_A0015,NE,NE,0,NE
VC_A0016,NE,NE,0,NE
VC_A0017,NE,NE,0,NE
VC_A0018,NE,NE,0,NE
VC_A0019,NE,NE,0,NE
VC_A0020,NE,NE,0,NE
VC_A0021,NE,NE,0,NE
VC_A0022,NE,NE,0,NE
VC_A0023,NE,NE,0,NE
VC_A0024,NE,NE,0,NE
VC_A0025,NE,NE,0,NE
VC_A0026,NE,NE,0,NE
VC_A0027,NE,NE,0,NE
VC_A0028,NE,NE,0,NE
VC_A0029,NE,NE,0,NE
VC_A0030,NE,NE,0,NE
VC_A0031,NE,NE,0,NE
VC_A0032,NE,NE,0,NE
VC_A0033,NE,NE,0,NE
VC_A0034,NE,NE,0,NE
VC_A0035,NE,NE,0,NE
VC_A0036,NE,NE,0,NE
VC_A0037,NE,NE,0,NE
VC_A0038,NE,NE,0,NE
VC_A0039,NE,NE,0,NE
VC_A0040,NE,NE,0,NE
VC_A0041,NE,NE,0,NE
VC_A0042,NE,NE,0,NE
VC_A0043,NE,NE,0,NE
VC_A0044,D,NE,0,NE
VC_A0046,n/a,NE,0,NE
VC_A0047,NE,NE,0,NE
VC_A0048,NE,NE,0,NE
VC_A0049,NE,NE,0,NE
VC_A0050,NE,NE,0,NE
VC_A0051,NE,NE,0,NE
VC_A0052,NE,NE,0,NE
VC_A0053,NE,NE,0,NE
VC_A0054,n/a,NE,0,NE
VC_A0055,NE,NE,0,NE
VC_A0056,NE,NE,0,NE
VC_A0057,NE,NE,0,NE
VC_A0058,NE,NE,0,NE
VC_A0059,NE,NE,0,NE
VC_A0060,n/a,NE,0,NE
VC_A0061,D,D,1,D
VC_A0062,n/a,NE,0,NE
VC_A0063,NE,NE,0,NE
VC_A0064,NE,NE,0,NE
VC_A0065,NE,NE,0,NE
VC_A0066,NE,NE,0,NE
VC_A0067,NE,NE,0,NE
VC_A0068,NE,NE,0,NE
VC_A0069,n/a,NE,0,NE
VC_A0070,NE,NE,0,NE
VC_A0071,NE,NE,0,NE
VC_A0072,NE,NE,0,NE
VC_A0073,NE,NE,0,NE
VC_A0074,NE,NE,0,NE
VC_A0075,NE,NE,0,NE
VC_A0076,NE,NE,0,NE
VC_A0077,NE,NE,0,NE
VC_A0078,NE,NE,0,NE
VC_A0079,NE,NE,0,NE
VC_A0080,NE,NE,0,NE
VC_A0081,n/a,NE,1,NE
VC_A0082,NE,NE,0,NE
VC_A0083,NE,NE,0,NE
VC_A0084,NE,NE,0,NE
VC_A0085,NE,NE,0,NE
VC_A0086,NE,NE,0,NE
VC_A0087,n/a,NE,0,NE
VC_A0088,NE,NE,0,NE
VC_A0089,n/a,NE,1,NE
VC_A0090,NE,NE,0,NE
VC_A0091,NE,NE,0,NE
VC_A0092,NE,NE,0,NE
VC_A0093,n/a,NE,0,NE
VC_A0094,NE,E,1,E
VC_A0095,NE,D,0,D
VC_A0096,NE,NE,0,NE
VC_A0097,NE,NE,0,NE
VC_A0098,NE,NE,0,NE
VC_A0099,NE,NE,0,NE
VC_A0100,NE,NE,0,NE
VC_A0101,NE,NE,0,NE
VC_A0102,NE,NE,0,NE
VC_A0103,NE,NE,0,NE
VC_A0104,NE,NE,0,NE
VC_A0105,NE,NE,0,NE
VC_A0106,D,NE,0,NE
VC_A0107,NE,NE,0,NE
VC_A0108,NE,NE,0,NE
VC_A0109,NE,NE,0,NE
VC_A0110,NE,NE,0,NE
VC_A0111,NE,NE,0,NE
VC_A0112,NE,NE,0,NE
VC_A0113,NE,NE,0,NE
VC_A0114,NE,NE,0,NE
VC_A0115,NE,NE,0,NE
VC_A0116,NE,NE,0,NE
VC_A0117,NE,NE,0,NE
VC_A0118,NE,NE,0,NE
VC_A0119,NE,NE,0,NE
VC_A0120,NE,NE,0,NE
VC_A0121,NE,NE,0,NE
VC_A0122,NE,NE,0,NE
VC_A0123,D,NE,0,NE
VC_A0124,D,S,1,S
VC_A0125,NE,NE,0,NE
VC_A0126,n/a,NE,0,NE
VC_A0127,NE,NE,0,NE
VC_A0128,NE,NE,0,NE
VC_A0129,NE,NE,0,NE
VC_A0130,NE,NE,0,NE
VC_A0131,NE,NE,0,NE
VC_A0132,NE,NE,0,NE
VC_A0133,NE,NE,0,NE
VC_A0134,NE,NE,0,NE
VC_A0135,NE,NE,0,NE
VC_A0136,NE,NE,0,NE
VC_A0137,NE,NE,0,NE
VC_A0138,n/a,NE,1,NE
VC_A0139,NE,NE,0,NE
VC_A0140,NE,NE,0,NE
VC_A0141,NE,NE,0,NE
VC_A0142,NE,NE,0,NE
VC_A0143,n/a,NE,1,NE
VC_A0144,NE,NE,0,NE
VC_A0145,n/a,NE,0,NE
VC_A0146,NE,NE,0,NE
VC_A0147,NE,NE,0,NE
VC_A0148,NE,NE,0,NE
VC_A0149,n/a,NE,0,NE
VC_A0150,NE,NE,0,NE
VC_A0151,NE,NE,0,NE
VC_A0152,NE,NE,0,NE
VC_A0153,NE,NE,0,NE
VC_A0154,NE,NE,0,NE
VC_A0155,NE,NE,0,NE
VC_A0156,NE,NE,0,NE
VC_A0157,NE,NE,0,NE
VC_A0158,n/a,NE,0,NE
VC_A0159,NE,NE,0,NE
VC_A0160,NE,NE,0,NE
VC_A0161,NE,NE,0,NE
VC_A0161.1,n/a,NE,0,NE
VC_A0162,n/a,E,1,E
VC_A0163,n/a,NE,0,NE
VC_A0164,NE,NE,0,NE
VC_A0165,NE,NE,0,NE
VC_A0166,n/a,NE,1,NE
VC_A0167,NE,NE,0,NE
VC_A0168,NE,NE,0,NE
VC_A0169,NE,NE,0,NE
VC_A0170,NE,NE,0,NE
VC_A0171,NE,NE,0,NE
VC_A0172,NE,NE,0,NE
VC_A0173,NE,NE,0,NE
VC_A0174,NE,NE,0,NE
VC_A0175,NE,NE,0,NE
VC_A0176,NE,NE,0,NE
VC_A0177,n/a,NE,0,NE
VC_A0178,NE,NE,0,NE
VC_A0179,NE,NE,0,NE
VC_A0180,NE,NE,0,NE
VC_A0181,NE,NE,0,NE
VC_A0182,NE,NE,0,NE
VC_A0183,NE,NE,0,NE
VC_A0184,n/a,NE,0,NE
VC_A0185,NE,NE,0,NE
VC_A0186,NE,NE,0,NE
VC_A0187,n/a,NE,0,NE
VC_A0188,NE,NE,0,NE
VC_A0189,NE,NE,0,NE
VC_A0190,NE,NE,0,NE
VC_A0191,NE,NE,0,NE
VC_A0192,NE,NE,0,NE
VC_A0193,NE,NE,0,NE
VC_A0194,NE,NE,0,NE
VC_A0195,NE,NE,0,NE
VC_A0196,D,NE,0,NE
VC_A0197,NE,NE,0,NE
VC_A0198,NE,NE,0,NE
VC_A0199,D,D,1,D
VC_A0200,D,D,0,D
VC_A0201,E,D,1,D
VC_A0202,Duplicated Gene,,,Duplicated Gene
VC_A0203,Duplicated Gene,,,Duplicated Gene
VC_A0204,NE,NE,0,NE
VC_A0205,NE,NE,0,NE
VC_A0206,n/a,NE,1,NE
VC_A0207,E,E,1,E
VC_A0208,E,E,1,E
VC_A0209,n/a,NE,0,NE
VC_A0210,NE,NE,0,NE
VC_A0211,NE,NE,0,NE
VC_A0212,NE,NE,0,NE
VC_A0213,NE,NE,0,NE
VC_A0214,NE,NE,0,NE
VC_A0215,n/a,NE,1,NE
VC_A0216,NE,NE,0,NE
VC_A0217,NE,NE,0,NE
VC_A0218,NE,NE,0,NE
VC_A0219,NE,NE,0,NE
VC_A0220,NE,NE,0,NE
VC_A0221,NE,NE,0,NE
VC_A0222,NE,NE,0,NE
VC_A0223,NE,NE,0,NE
VC_A0224,D,S,0,S
VC_A0225,NE,NE,0,NE
VC_A0226,n/a,NE,0,NE
VC_A0227,NE,NE,0,NE
VC_A0228,NE,NE,0,NE
VC_A0229,NE,NE,0,NE
VC_A0230,NE,NE,0,NE
VC_A0231,NE,NE,0,NE
VC_A0232,NE,NE,0,NE
VC_A0233,NE,NE,0,NE
VC_A0234,n/a,NE,0,NE
VC_A0235,NE,NE,0,NE
VC_A0236,NE,NE,0,NE
VC_A0237,NE,NE,0,NE
VC_A0238,NE,NE,0,NE
VC_A0239,NE,NE,0,NE
VC_A0240,NE,NE,0,NE
VC_A0241,NE,NE,0,NE
VC_A0242,NE,NE,0,NE
VC_A0243,NE,NE,0,NE
VC_A0244,NE,NE,0,NE
VC_A0245,NE,NE,0,NE
VC_A0246,NE,NE,0,NE
VC_A0247,NE,NE,0,NE
VC_A0248,NE,NE,0,NE
VC_A0249,NE,NE,0,NE
VC_A0250,NE,NE,0,NE
VC_A0251,n/a,NE,0,NE
VC_A0252,n/a,NE,1,NE
VC_A0253,NE,NE,0,NE
VC_A0254,NE,NE,0,NE
VC_A0255,NE,NE,0,NE
VC_A0256,NE,NE,0,NE
VC_A0257,NE,NE,0,NE
VC_A0258,NE,NE,0,NE
VC_A0259,n/a,NE,0,NE
VC_A0260,n/a,NE,0,NE
VC_A0261,NE,NE,0,NE
VC_A0262,NE,NE,0,NE
VC_A0263,NE,NE,0,NE
VC_A0264,NE,NE,0,NE
VC_A0265,NE,NE,0,NE
VC_A0266,NE,NE,0,NE
VC_A0267,NE,NE,0,NE
VC_A0268,NE,NE,0,NE
VC_A0269,NE,NE,0,NE
VC_A0270,NE,NE,0,NE
VC_A0271,NE,NE,0,NE
VC_A0272,NE,NE,0,NE
VC_A0273,n/a,NE,0,NE
VC_A0274,NE,NE,0,NE
VC_A0275,Duplicated Gene,,,Duplicated Gene
VC_A0276,NE,NE,0,NE
VC_A0277,NE,NE,0,NE
VC_A0278,NE,NE,0,NE
VC_A0279,NE,NE,0,NE
VC_A0280,NE,NE,0,NE
VC_A0281,NE,NE,0,NE
VC_A0282,Duplicated Gene,,,Duplicated Gene
VC_A0283,NE,NE,0,NE
VC_A0284,NE,NE,0,NE
VC_A0285,NE,NE,0,NE
VC_A0286,NE,NE,0,NE
VC_A0287,E,E,1,E
VC_A0288,E,E,1,E
VC_A0289,n/a,E,1,E
VC_A0290,E,E,1,E
VC_A0291,NE,NE,0,NE
VC_A0292,Duplicated Gene,,,Duplicated Gene
VC_A0293,Duplicated Gene,,,Duplicated Gene
VC_A0294,NE,NE,0,NE
VC_A0295,n/a,NE,0,NE
VC_A0296,Duplicated Gene,,,Duplicated Gene
VC_A0297,Duplicated Gene,,,Duplicated Gene
VC_A0298,Duplicated Gene,,,Duplicated Gene
VC_A0299,NE,NE,0,NE
VC_A0300,NE,NE,0,NE
VC_A0301,NE,NE,0,NE
VC_A0302,n/a,NE,0,NE
VC_A0303,Duplicated Gene,,,Duplicated Gene
VC_A0304,n/a,E,0,E
VC_A0306,n/a,E,0,E
VC_A0307,D,NE,0,NE
VC_A0308,NE,NE,0,NE
VC_A0309,NE,NE,0,NE
VC_A0310,NE,D,1,D
VC_A0311,Duplicated Gene,,,Duplicated Gene
VC_A0312,Duplicated Gene,,,Duplicated Gene
VC_A0313,NE,NE,0,NE
VC_A0314,Duplicated Gene,,,Duplicated Gene
VC_A0315,Duplicated Gene,,,Duplicated Gene
VC_A0316,Duplicated Gene,,,Duplicated Gene
VC_A0317,Duplicated Gene,,,Duplicated Gene
VC_A0318,Duplicated Gene,,,Duplicated Gene
VC_A0319,Duplicated Gene,,,Duplicated Gene
VC_A0320,Duplicated Gene,,,Duplicated Gene
VC_A0321,n/a,E,1,E
VC_A0322,NE,NE,0,NE
VC_A0323,NE,NE,0,NE
VC_A0324,NE,D,1,D
VC_A0325,NE,NE,0,NE
VC_A0326,Duplicated Gene,,,Duplicated Gene
VC_A0327,Duplicated Gene,,,Duplicated Gene
VC_A0328,Duplicated Gene,,,Duplicated Gene
VC_A0329,Duplicated Gene,,,Duplicated Gene
VC_A0330,NE,NE,0,NE
VC_A0331,NE,NE,0,NE
VC_A0332,NE,NE,0,NE
VC_A0333,NE,NE,1,NE
VC_A0334,D,D,1,D
VC_A0335,n/a,E,1,E
VC_A0336,Duplicated Gene,,,Duplicated Gene
VC_A0337,Duplicated Gene,,,Duplicated Gene
VC_A0338,Duplicated Gene,,,Duplicated Gene
VC_A0339,NE,NE,0,NE
VC_A0340,NE,NE,0,NE
VC_A0341,Duplicated Gene,,,Duplicated Gene
VC_A0342,Duplicated Gene,,,Duplicated Gene
VC_A0343,Duplicated Gene,,,Duplicated Gene
VC_A0344,Duplicated Gene,,,Duplicated Gene
VC_A0345,NE,D,0,D
VC_A0346,NE,NE,0,NE
VC_A0347,Duplicated Gene,,,Duplicated Gene
VC_A0348,Duplicated Gene,,,Duplicated Gene
VC_A0349,Duplicated Gene,,,Duplicated Gene
VC_A0350,Duplicated Gene,,,Duplicated Gene
VC_A0351,NE,NE,0,NE
VC_A0352,n/a,E,1,E
VC_A0353,Duplicated Gene,,,Duplicated Gene
VC_A0354,NE,NE,0,NE
VC_A0355,NE,NE,0,NE
VC_A0356,NE,NE,0,NE
VC_A0357,Duplicated Gene,,,Duplicated Gene
VC_A0358,NE,NE,0,NE
VC_A0359,NE,NE,0,NE
VC_A0360,D,D,1,D
VC_A0361,D,D,0,D
VC_A0362,Duplicated Gene,,,Duplicated Gene
VC_A0363,D,E,1,E
VC_A0364,Duplicated Gene,,,Duplicated Gene
VC_A0365,Duplicated Gene,,,Duplicated Gene
VC_A0366,NE,NE,0,NE
VC_A0367,NE,NE,0,NE
VC_A0368,NE,NE,0,NE
VC_A0369,Duplicated Gene,,,Duplicated Gene
VC_A0370,Duplicated Gene,,,Duplicated Gene
VC_A0371,Duplicated Gene,,,Duplicated Gene
VC_A0372,Duplicated Gene,,,Duplicated Gene
VC_A0373,n/a,NE,0,NE
VC_A0374,D,D,0,D
VC_A0375,NE,NE,0,NE
VC_A0376,Duplicated Gene,,,Duplicated Gene
VC_A0377,Duplicated Gene,,,Duplicated Gene
VC_A0378,Duplicated Gene,,,Duplicated Gene
VC_A0379,Duplicated Gene,,,Duplicated Gene
VC_A0380,NE,NE,0,NE
VC_A0381,Duplicated Gene,,,Duplicated Gene
VC_A0382,NE,NE,1,NE
VC_A0383,n/a,E,1,E
VC_A0384,n/a,E,1,E
VC_A0385,Duplicated Gene,,,Duplicated Gene
VC_A0386,Duplicated Gene,,,Duplicated Gene
VC_A0387,NE,NE,0,NE
VC_A0388,NE,NE,0,NE
VC_A0389,NE,NE,0,NE
VC_A0390,n/a,E,1,E
VC_A0391,NE,NE,0,NE
VC_A0392,E,E,1,E
VC_A0393,Duplicated Gene,,,Duplicated Gene
VC_A0394,Duplicated Gene,,,Duplicated Gene
VC_A0395,NE,NE,0,NE
VC_A0396,NE,NE,0,NE
VC_A0397,Duplicated Gene,,,Duplicated Gene
VC_A0398,n/a,NE,0,NE
VC_A0399,D,NE,0,NE
VC_A0400,Duplicated Gene,,,Duplicated Gene
VC_A0401,Duplicated Gene,,,Duplicated Gene
VC_A0402,NE,NE,0,NE
VC_A0403,NE,NE,0,NE
VC_A0404,n/a,E,0,E
VC_A0405,D,D,1,D
VC_A0406,Duplicated Gene,,,Duplicated Gene
VC_A0407,n/a,NE,0,NE
VC_A0408,Duplicated Gene,,,Duplicated Gene
VC_A0409,NE,NE,0,NE
VC_A0410,NE,NE,0,NE
VC_A0411,n/a,NE,0,NE
VC_A0412,n/a,S,1,S
VC_A0413,D,D,1,D
VC_A0414,NE,NE,0,NE
VC_A0415,NE,NE,0,NE
VC_A0416,NE,NE,0,NE
VC_A0417,Duplicated Gene,,,Duplicated Gene
VC_A0418,Duplicated Gene,,,Duplicated Gene
VC_A0419,NE,NE,0,NE
VC_A0420,Duplicated Gene,,,Duplicated Gene
VC_A0421,NE,NE,0,NE
VC_A0422,NE,NE,0,NE
VC_A0423,NE,NE,0,NE
VC_A0424,NE,NE,1,NE
VC_A0425,NE,NE,0,NE
VC_A0426,NE,NE,0,NE
VC_A0427,Duplicated Gene,,,Duplicated Gene
VC_A0428,Duplicated Gene,,,Duplicated Gene
VC_A0429,n/a,E,1,E
VC_A0430,Duplicated Gene,,,Duplicated Gene
VC_A0431,Duplicated Gene,,,Duplicated Gene
VC_A0432,NE,NE,0,NE
VC_A0433,NE,NE,0,NE
VC_A0434,n/a,E,1,E
VC_A0435,Duplicated Gene,,,Duplicated Gene
VC_A0436,NE,NE,0,NE
VC_A0437,Duplicated Gene,,,Duplicated Gene
VC_A0438,Duplicated Gene,,,Duplicated Gene
VC_A0439,Duplicated Gene,,,Duplicated Gene
VC_A0440,D,NE,0,NE
VC_A0441,D,D,0,D
VC_A0442,Duplicated Gene,,,Duplicated Gene
VC_A0443,Duplicated Gene,,,Duplicated Gene
VC_A0444,NE,NE,0,NE
VC_A0445,NE,NE,1,NE
VC_A0446,n/a,NE,0,NE
VC_A0447,D,D,1,D
VC_A0448,Duplicated Gene,,,Duplicated Gene
VC_A0449,NE,NE,0,NE
VC_A0450,NE,NE,0,NE
VC_A0451,NE,NE,0,NE
VC_A0452,n/a,NE,0,NE
VC_A0453,NE,NE,0,NE
VC_A0454,D,D,1,D
VC_A0455,NE,NE,0,NE
VC_A0456,n/a,E,1,E
VC_A0457,NE,D,1,D
VC_A0458,NE,NE,0,NE
VC_A0459,NE,NE,0,NE
VC_A0460,Duplicated Gene,,,Duplicated Gene
VC_A0461,n/a,E,1,E
VC_A0462,n/a,NE,0,NE
VC_A0463,Duplicated Gene,,,Duplicated Gene
VC_A0464,Duplicated Gene,,,Duplicated Gene
VC_A0465,Duplicated Gene,,,Duplicated Gene
VC_A0466,n/a,NE,1,NE
VC_A0467,Duplicated Gene,,,Duplicated Gene
VC_A0468,NE,NE,0,NE
VC_A0469,NE,NE,0,NE
VC_A0470,NE,NE,0,NE
VC_A0471,n/a,E,1,E
VC_A0472,Duplicated Gene,,,Duplicated Gene
VC_A0473,NE,NE,0,NE
VC_A0474,Duplicated Gene,,,Duplicated Gene
VC_A0475,NE,NE,0,NE
VC_A0476,Duplicated Gene,,,Duplicated Gene
VC_A0477,E,E,1,E
VC_A0478,NE,NE,0,NE
VC_A0479,Duplicated Gene,,,Duplicated Gene
VC_A0480,n/a,E,0,E
VC_A0481,Duplicated Gene,,,Duplicated Gene
VC_A0482,Duplicated Gene,,,Duplicated Gene
VC_A0483,NE,NE,0,NE
VC_A0484,NE,NE,0,NE
VC_A0485,NE,NE,0,NE
VC_A0486,D,D,1,D
VC_A0487,NE,NE,0,NE
VC_A0488,E,E,1,E
VC_A0489,NE,NE,0,NE
